source_id,table,dataset_id,task_name,metric,protocol,model_alias,value,uncertainty,reference_url,source_locator,source_sha256,quarantine_reason,notes
titan2025,Supplementary Table 59,mgb-luad,MGB-LUAD CDX-2 expression,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.708,reported_error=0.0966,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=59|model=TITANV|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 59,mgb-luad,MGB-LUAD CDX-2 expression,auroc,titan2025_frozen_logistic_regression,TITAN vision-language,0.705,reported_error=0.1338,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=59|model=TITAN|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 59,mgb-luad,MGB-LUAD CDX-2 expression,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,0.567,reported_error=0.1233,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=59|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 59,mgb-luad,MGB-LUAD CDX-2 expression,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,0.663,reported_error=0.1054,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=59|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 59,mgb-luad,MGB-LUAD CDX-2 expression,weighted_f1,titan2025_frozen_simpleshot,TITAN vision-language,0.702,reported_error=0.0910,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=59|model=TITAN|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 59,mgb-luad,MGB-LUAD CDX-2 expression,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.755,reported_error=0.0949,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=59|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 59,mgb-luad,MGB-LUAD CDX-2 expression,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.774,reported_error=0.0870,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=59|model=TITAN|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,auroc,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.864,reported_error=0.0761,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITANV|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.760,reported_error=0.0904,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,0.847,reported_error=0.0636,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,weighted_f1,titan2025_frozen_simpleshot,TITAN-V vision-only,0.844,reported_error=0.0625,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITANV|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.830,reported_error=0.0748,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.828,reported_error=0.0737,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITANV|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,auroc,titan2025_frozen_logistic_regression,TITAN vision-language,0.953,reported_error=0.0295,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITAN|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,0.813,reported_error=0.0968,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,0.897,reported_error=0.0323,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,weighted_f1,titan2025_frozen_simpleshot,TITAN vision-language,0.896,reported_error=0.0317,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITAN|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.897,reported_error=0.0323,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 60,mgb-luad,MGB-LUAD CK-5&6 expression,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.896,reported_error=0.0317,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=60|model=TITAN|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,auroc,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.772,reported_error=0.0673,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITANV|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.687,reported_error=0.1010,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,0.684,reported_error=0.1227,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,weighted_f1,titan2025_frozen_simpleshot,TITAN-V vision-only,0.680,reported_error=0.1201,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITANV|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.633,reported_error=0.0736,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.631,reported_error=0.0730,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITANV|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,auroc,titan2025_frozen_logistic_regression,TITAN vision-language,0.854,reported_error=0.0373,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITAN|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,0.761,reported_error=0.0716,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,0.692,reported_error=0.1049,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,weighted_f1,titan2025_frozen_simpleshot,TITAN vision-language,0.690,reported_error=0.1040,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITAN|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.700,reported_error=0.0706,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 61,mgb-luad,MGB-LUAD Napsin A expression,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.697,reported_error=0.0688,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=61|model=TITAN|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,auroc,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.889,reported_error=0.0387,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITANV|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.771,reported_error=0.0602,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,0.831,reported_error=0.0498,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,weighted_f1,titan2025_frozen_simpleshot,TITAN-V vision-only,0.832,reported_error=0.0461,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITANV|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.738,reported_error=0.1012,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.765,reported_error=0.0949,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITANV|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,auroc,titan2025_frozen_logistic_regression,TITAN vision-language,0.913,reported_error=0.0422,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITAN|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN vision-language,0.803,reported_error=0.0558,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITAN|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,balanced_accuracy,titan2025_frozen_simpleshot,TITAN vision-language,0.872,reported_error=0.0427,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITAN|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,weighted_f1,titan2025_frozen_simpleshot,TITAN vision-language,0.876,reported_error=0.0367,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITAN|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.870,reported_error=0.0512,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITAN|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 62,mgb-luad,MGB-LUAD P40 expression,weighted_f1,titan2025_frozen_20_nearest_neighbors,TITAN vision-language,0.884,reported_error=0.0449,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=62|model=TITAN|evaluator=20_nearest_neighbors|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 63,mgb-luad,MGB-LUAD P63 expression,auroc,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.866,reported_error=0.0649,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=63|model=TITANV|evaluator=logistic_regression|metric=auroc,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 63,mgb-luad,MGB-LUAD P63 expression,balanced_accuracy,titan2025_frozen_logistic_regression,TITAN-V vision-only,0.782,reported_error=0.0743,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=63|model=TITANV|evaluator=logistic_regression|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 63,mgb-luad,MGB-LUAD P63 expression,balanced_accuracy,titan2025_frozen_simpleshot,TITAN-V vision-only,0.767,reported_error=0.0671,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=63|model=TITANV|evaluator=simpleshot|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 63,mgb-luad,MGB-LUAD P63 expression,weighted_f1,titan2025_frozen_simpleshot,TITAN-V vision-only,0.763,reported_error=0.0720,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=63|model=TITANV|evaluator=simpleshot|metric=weighted_f1,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
titan2025,Supplementary Table 63,mgb-luad,MGB-LUAD P63 expression,balanced_accuracy,titan2025_frozen_20_nearest_neighbors,TITAN-V vision-only,0.713,reported_error=0.0961,https://media.springernature.com/original/springer-static/esm/art%3A10.1038%2Fs41591-025-03982-3/MediaObjects/41591_2025_3982_MOESM1_ESM.pdf,paper=TITAN|supplementary_table=63|model=TITANV|evaluator=20_nearest_neighbors|metric=balanced_accuracy,26321e4018bec7b80f2fe7ea7cc497139c83b44fb60df5128417623ad1f71a70,internal_private_cohort,Cohort is institutional/private and is excluded from the public benchmark matrix.
